fila,Tiempo,setpoint Tref,Tref,setpoint Tana,Tana,setpoint_presion,fecha,Pana,Pref
6015,100.23333333333333,373.1499938964844,372.76171875,623.1500244140625,621.6307373046875,2.0999999046325684,26/05/2025 18:08:56,1.8859062194824219,1.8859062194824219
6016,100.25,373.1499938964844,372.86419677734375,623.1500244140625,621.186767578125,2.0999999046325684,26/05/2025 18:08:57,1.8858827352523804,1.8858827352523804
6017,100.26666666666667,373.1499938964844,372.8422546386719,623.1500244140625,621.8843994140625,2.0999999046325684,26/05/2025 18:08:58,1.8858911991119385,1.8858911991119385
6018,100.28333333333333,373.1499938964844,373.105712890625,623.1500244140625,623.089599609375,2.0999999046325684,26/05/2025 18:08:59,1.885902762413025,1.885902762413025
6019,100.3,373.1499938964844,373.113037109375,623.1500244140625,622.455322265625,2.0999999046325684,26/05/2025 18:09:00,1.8858728408813477,1.8858728408813477
6020,100.31666666666666,373.1499938964844,373.1496276855469,623.1500244140625,622.07470703125,2.0999999046325684,26/05/2025 18:09:01,1.8858461380004883,1.8858461380004883
6021,100.33333333333333,373.1499938964844,373.3984680175781,623.1500244140625,624.9290771484375,2.0999999046325684,26/05/2025 18:09:02,1.8858377933502197,1.8858377933502197
6022,100.35,373.1499938964844,372.9447021484375,623.1500244140625,621.8843994140625,2.0999999046325684,26/05/2025 18:09:03,1.8858362436294556,1.8858362436294556
6023,100.36666666666666,373.1499938964844,373.0032653808594,623.1500244140625,621.6942138671875,2.0999999046325684,26/05/2025 18:09:05,1.8858028650283813,1.8858028650283813
6024,100.38333333333334,373.1499938964844,372.87152099609375,623.1500244140625,620.6793212890625,2.0999999046325684,26/05/2025 18:09:06,1.8858295679092407,1.8858295679092407
6025,100.4,373.1499938964844,373.43505859375,623.1500244140625,623.40673828125,2.0999999046325684,26/05/2025 18:09:07,1.8858277797698975,1.8858277797698975
6026,100.41666666666667,373.1499938964844,373.4643249511719,623.1500244140625,625.055908203125,2.0999999046325684,26/05/2025 18:09:08,1.885807752609253,1.885807752609253
6027,100.43333333333334,373.1499938964844,373.42041015625,623.1500244140625,625.1827392578125,2.0999999046325684,26/05/2025 18:09:09,1.885816216468811,1.885816216468811
6028,100.45,373.1499938964844,373.5448303222656,623.1500244140625,624.2313232421875,2.0999999046325684,26/05/2025 18:09:10,1.8857828378677368,1.8857828378677368
6029,100.46666666666667,373.1499938964844,373.0544738769531,623.1500244140625,622.6456298828125,2.0999999046325684,26/05/2025 18:09:11,1.8857944011688232,1.8857944011688232
6030,100.48333333333333,373.1499938964844,372.9959411621094,623.1500244140625,621.186767578125,2.0999999046325684,26/05/2025 18:09:12,1.8857743740081787,1.8857743740081787
6031,100.5,373.1499938964844,373.0764465332031,623.1500244140625,621.5672607421875,2.0999999046325684,26/05/2025 18:09:13,1.8857828378677368,1.8857828378677368
6032,100.51666666666667,373.1499938964844,373.0837707519531,623.1500244140625,621.8843994140625,2.0999999046325684,26/05/2025 18:09:14,1.8857743740081787,1.8857743740081787
6033,100.53333333333333,373.1499938964844,373.1642761230469,623.1500244140625,621.376953125,2.0999999046325684,26/05/2025 18:09:15,1.8857595920562744,1.8857595920562744
6034,100.55,373.1499938964844,373.36187744140625,623.1500244140625,623.787353515625,2.0999999046325684,26/05/2025 18:09:16,1.8857476711273193,1.8857476711273193
6035,100.56666666666666,373.1499938964844,373.2228088378906,623.1500244140625,622.8992919921875,2.0999999046325684,26/05/2025 18:09:17,1.8857561349868774,1.8857561349868774
6036,100.58333333333333,373.1499938964844,373.3252868652344,623.1500244140625,621.757568359375,2.0999999046325684,26/05/2025 18:09:18,1.8857409954071045,1.8857409954071045
6037,100.6,373.1499938964844,373.0691223144531,623.1500244140625,621.6942138671875,2.0999999046325684,26/05/2025 18:09:20,1.8857395648956299,1.8857395648956299
6038,100.61666666666666,373.1499938964844,373.36920166015625,623.1500244140625,621.123291015625,2.0999999046325684,26/05/2025 18:09:21,1.8857595920562744,1.8857595920562744
6039,100.63333333333334,373.1499938964844,373.2374572753906,623.1500244140625,622.2015380859375,2.0999999046325684,26/05/2025 18:09:22,1.8857345581054688,1.8857345581054688
6040,100.65,373.1499938964844,373.3838195800781,623.1500244140625,624.485107421875,2.0999999046325684,26/05/2025 18:09:23,1.8857262134552002,1.8857262134552002
6041,100.66666666666667,373.1499938964844,373.3106384277344,623.1500244140625,623.40673828125,2.0999999046325684,26/05/2025 18:09:24,1.8857476711273193,1.8857476711273193
6042,100.68333333333334,373.1499938964844,373.43505859375,623.1500244140625,623.2799072265625,2.0999999046325684,26/05/2025 18:09:25,1.8857227563858032,1.8857227563858032
6043,100.7,373.1499938964844,373.01055908203125,623.1500244140625,620.9964599609375,2.0999999046325684,26/05/2025 18:09:26,1.8857511281967163,1.8857511281967163
6044,100.71666666666667,373.1499938964844,373.01788330078125,623.1500244140625,621.821044921875,2.0999999046325684,26/05/2025 18:09:27,1.8857476711273193,1.8857476711273193
6045,100.73333333333333,373.1499938964844,373.42041015625,623.1500244140625,624.041015625,2.0999999046325684,26/05/2025 18:09:28,1.8857529163360596,1.8857529163360596
6046,100.75,373.1499938964844,373.0032653808594,623.1500244140625,621.757568359375,2.0999999046325684,26/05/2025 18:09:29,1.885727882385254,1.885727882385254
6047,100.76666666666667,373.1499938964844,373.2374572753906,623.1500244140625,623.089599609375,2.0999999046325684,26/05/2025 18:09:30,1.885721206665039,1.885721206665039
6048,100.78333333333333,373.1499938964844,373.5594787597656,623.1500244140625,625.1827392578125,2.0999999046325684,26/05/2025 18:09:31,1.8857160806655884,1.8857160806655884
6049,100.8,373.1499938964844,373.03985595703125,623.1500244140625,622.2650146484375,2.0999999046325684,26/05/2025 18:09:32,1.8857078552246094,1.8857078552246094
6050,100.81666666666666,373.1499938964844,373.36187744140625,623.1500244140625,623.723876953125,2.0999999046325684,26/05/2025 18:09:33,1.8856910467147827,1.8856910467147827
6051,100.83333333333333,373.1499938964844,373.1349792480469,623.1500244140625,623.153076171875,2.0999999046325684,26/05/2025 18:09:34,1.8856744766235352,1.8856744766235352
6052,100.85,373.1499938964844,373.01788330078125,623.1500244140625,622.391845703125,2.0999999046325684,26/05/2025 18:09:35,1.885669469833374,1.885669469833374
6053,100.86666666666666,373.1499938964844,373.51556396484375,623.1500244140625,625.6268310546875,2.0999999046325684,26/05/2025 18:09:36,1.8856828212738037,1.8856828212738037
6054,100.88333333333334,373.1499938964844,373.17889404296875,623.1500244140625,623.8507080078125,2.0999999046325684,26/05/2025 18:09:38,1.885634422302246,1.885634422302246
6055,100.9,373.1499938964844,372.9447021484375,623.1500244140625,621.8843994140625,2.0999999046325684,26/05/2025 18:09:39,1.8856661319732666,1.8856661319732666
6056,100.91666666666667,373.1499938964844,373.2593994140625,623.1500244140625,624.67529296875,2.0999999046325684,26/05/2025 18:09:40,1.8856477737426758,1.8856477737426758
6057,100.93333333333334,373.1499938964844,373.18621826171875,623.1500244140625,622.8992919921875,2.0999999046325684,26/05/2025 18:09:41,1.8856312036514282,1.8856312036514282
6058,100.95,373.1499938964844,373.2521057128906,623.1500244140625,623.40673828125,2.0999999046325684,26/05/2025 18:09:42,1.8856210708618164,1.8856210708618164
6059,100.96666666666667,373.1499938964844,373.34722900390625,623.1500244140625,624.358154296875,2.0999999046325684,26/05/2025 18:09:43,1.8856093883514404,1.8856093883514404
6060,100.98333333333333,373.1499938964844,373.2154846191406,623.1500244140625,624.73876953125,2.0999999046325684,26/05/2025 18:09:44,1.8856045007705688,1.8856045007705688
6061,101.0,373.1499938964844,373.1349792480469,623.1500244140625,624.2947998046875,2.0999999046325684,26/05/2025 18:09:45,1.8855812549591064,1.8855812549591064
6062,101.01666666666667,373.1499938964844,373.17889404296875,623.1500244140625,622.7724609375,2.0999999046325684,26/05/2025 18:09:46,1.8855727910995483,1.8855727910995483
6063,101.03333333333333,373.1499938964844,373.1716003417969,623.1500244140625,622.8992919921875,2.0999999046325684,26/05/2025 18:09:47,1.885561227798462,1.885561227798462
6064,101.05,373.1499938964844,373.1642761230469,623.1500244140625,624.2313232421875,2.0999999046325684,26/05/2025 18:09:48,1.885554552078247,1.885554552078247
6065,101.06666666666666,373.1499938964844,373.03985595703125,623.1500244140625,622.0113525390625,2.0999999046325684,26/05/2025 18:09:49,1.885554552078247,1.885554552078247
6066,101.08333333333333,373.1499938964844,373.127685546875,623.1500244140625,622.9627685546875,2.0999999046325684,26/05/2025 18:09:50,1.885557770729065,1.885557770729065
6067,101.1,373.1499938964844,373.01788330078125,623.1500244140625,622.5821533203125,2.0999999046325684,26/05/2025 18:09:51,1.8855812549591064,1.8855812549591064
6068,101.11666666666666,373.1499938964844,373.36920166015625,623.1500244140625,623.787353515625,2.0999999046325684,26/05/2025 18:09:52,1.8855693340301514,1.8855693340301514
6069,101.13333333333334,373.1499938964844,373.1569519042969,623.1500244140625,624.1044921875,2.0999999046325684,26/05/2025 18:09:53,1.8855711221694946,1.8855711221694946
6070,101.15,373.1499938964844,373.20819091796875,623.1500244140625,623.34326171875,2.0999999046325684,26/05/2025 18:09:55,1.885554552078247,1.885554552078247
6071,101.16666666666667,373.1499938964844,373.2154846191406,623.1500244140625,623.723876953125,2.0999999046325684,26/05/2025 18:09:56,1.88555109500885,1.88555109500885
6072,101.18333333333334,373.1499938964844,373.3838195800781,623.1500244140625,624.1678466796875,2.0999999046325684,26/05/2025 18:09:57,1.8855594396591187,1.8855594396591187
6073,101.2,373.1499938964844,373.36920166015625,623.1500244140625,625.4998779296875,2.0999999046325684,26/05/2025 18:09:58,1.885542869567871,1.885542869567871
6074,101.21666666666667,373.1499938964844,373.091064453125,623.1500244140625,623.723876953125,2.0999999046325684,26/05/2025 18:09:59,1.885546088218689,1.885546088218689
6075,101.23333333333333,373.1499938964844,373.50823974609375,623.1500244140625,624.485107421875,2.0999999046325684,26/05/2025 18:10:00,1.8855345249176025,1.8855345249176025
6076,101.25,373.1499938964844,373.5448303222656,623.1500244140625,624.8656005859375,2.0999999046325684,26/05/2025 18:10:01,1.885542869567871,1.885542869567871
6077,101.26666666666667,373.1499938964844,373.1642761230469,623.1500244140625,623.34326171875,2.0999999046325684,26/05/2025 18:10:02,1.8855245113372803,1.8855245113372803
6078,101.28333333333333,373.1499938964844,372.9227600097656,623.1500244140625,620.489013671875,2.0999999046325684,26/05/2025 18:10:03,1.8855278491973877,1.8855278491973877
6079,101.3,373.1499938964844,373.01788330078125,623.1500244140625,621.50390625,2.0999999046325684,26/05/2025 18:10:04,1.8855161666870117,1.8855161666870117
6080,101.31666666666666,373.1499938964844,373.098388671875,623.1500244140625,622.9627685546875,2.0999999046325684,26/05/2025 18:10:05,1.8855228424072266,1.8855228424072266
6081,101.33333333333333,373.1499938964844,373.3326110839844,623.1500244140625,624.041015625,2.0999999046325684,26/05/2025 18:10:06,1.885499358177185,1.885499358177185
6082,101.35,373.1499938964844,373.2959899902344,623.1500244140625,624.2947998046875,2.0999999046325684,26/05/2025 18:10:07,1.8854877948760986,1.8854877948760986
6083,101.36666666666666,373.1499938964844,373.2886962890625,623.1500244140625,624.992431640625,2.0999999046325684,26/05/2025 18:10:08,1.8854711055755615,1.8854711055755615
6084,101.38333333333334,373.1499938964844,372.9959411621094,623.1500244140625,622.518798828125,2.0999999046325684,26/05/2025 18:10:09,1.8854644298553467,1.8854644298553467
6085,101.4,373.1499938964844,373.127685546875,623.1500244140625,622.3284912109375,2.0999999046325684,26/05/2025 18:10:10,1.8854795694351196,1.8854795694351196
6086,101.41666666666667,373.1499938964844,373.127685546875,623.1500244140625,622.9627685546875,2.0999999046325684,26/05/2025 18:10:12,1.8854610919952393,1.8854610919952393
6087,101.43333333333334,373.1499938964844,372.8422546386719,623.1500244140625,621.50390625,2.0999999046325684,26/05/2025 18:10:13,1.8854478597640991,1.8854478597640991
6088,101.45,373.1499938964844,373.1716003417969,623.1500244140625,623.089599609375,2.0999999046325684,26/05/2025 18:10:14,1.88546621799469,1.88546621799469
6089,101.46666666666667,373.1499938964844,373.34722900390625,623.1500244140625,624.67529296875,2.0999999046325684,26/05/2025 18:10:15,1.8854360580444336,1.8854360580444336
