fecha,Pref
28/05/2025,1.89062
28/05/2025,1.89061
28/05/2025,1.89062
28/05/2025,1.89065
28/05/2025,1.8906
28/05/2025,1.89062
28/05/2025,1.89062
28/05/2025,1.89062
28/05/2025,1.89065
28/05/2025,1.89066
28/05/2025,1.89065
28/05/2025,1.89065
28/05/2025,1.89066
28/05/2025,1.89065
28/05/2025,1.89066
28/05/2025,1.89064
28/05/2025,1.89064
28/05/2025,1.89063
28/05/2025,1.89062
28/05/2025,1.89068
28/05/2025,1.89068
28/05/2025,1.89067
28/05/2025,1.89064
28/05/2025,1.89068
28/05/2025,1.89066
28/05/2025,1.89068
28/05/2025,1.89065
28/05/2025,1.89067
28/05/2025,1.89066
28/05/2025,1.89067
28/05/2025,1.89065
28/05/2025,1.89067
28/05/2025,1.89065
28/05/2025,1.89065
28/05/2025,1.89064
28/05/2025,1.89065
28/05/2025,1.89062
28/05/2025,1.89061
28/05/2025,1.89065
28/05/2025,1.89064
28/05/2025,1.89067
28/05/2025,1.89066
28/05/2025,1.89068
28/05/2025,1.89068
28/05/2025,1.89067
28/05/2025,1.89068
28/05/2025,1.89068
28/05/2025,1.89068
28/05/2025,1.89068
28/05/2025,1.89069
28/05/2025,1.89067
28/05/2025,1.89067
28/05/2025,1.89067
28/05/2025,1.89065
28/05/2025,1.89066
28/05/2025,1.89066
28/05/2025,1.89067
28/05/2025,1.89067
28/05/2025,1.89067
28/05/2025,1.89067
28/05/2025,1.89068
28/05/2025,1.89067
28/05/2025,1.89066
28/05/2025,1.89067
28/05/2025,1.89068
28/05/2025,1.89067
28/05/2025,1.89067
28/05/2025,1.89066
28/05/2025,1.89065
28/05/2025,1.89066
28/05/2025,1.89066
28/05/2025,1.89066
28/05/2025,1.89065
28/05/2025,1.89066
28/05/2025,1.89066
28/05/2025,1.89066
28/05/2025,1.89065
28/05/2025,1.89066
28/05/2025,1.89063
28/05/2025,1.89065
28/05/2025,1.89067
28/05/2025,1.89066
28/05/2025,1.89066
28/05/2025,1.89067
28/05/2025,1.89069
28/05/2025,1.89065
28/05/2025,1.89065
28/05/2025,1.89066
28/05/2025,1.89066
28/05/2025,1.89064
28/05/2025,1.89067
28/05/2025,1.89067
28/05/2025,1.89066
28/05/2025,1.89067
28/05/2025,1.89066
28/05/2025,1.89065
28/05/2025,1.89065
28/05/2025,1.89065
28/05/2025,1.89064
28/05/2025,1.89063
28/05/2025,1.89061
28/05/2025,1.89063
28/05/2025,1.89063
28/05/2025,1.8906
28/05/2025,1.89061
28/05/2025,1.89062
28/05/2025,1.89063
28/05/2025,1.89067
28/05/2025,1.89066
28/05/2025,1.89064
28/05/2025,1.89065
28/05/2025,1.89065
28/05/2025,1.89066
28/05/2025,1.89066
28/05/2025,1.89066
28/05/2025,1.89065
28/05/2025,1.89067
28/05/2025,1.89065
28/05/2025,1.89063
28/05/2025,1.89065
28/05/2025,1.89065
28/05/2025,1.89063
28/05/2025,1.89064
28/05/2025,1.89062
28/05/2025,1.89065
28/05/2025,1.89064
28/05/2025,1.89061
28/05/2025,1.89059
28/05/2025,1.89056
28/05/2025,1.89058
28/05/2025,1.8906
28/05/2025,1.8906
28/05/2025,1.89058
28/05/2025,1.89057
28/05/2025,1.89058
28/05/2025,1.89057
28/05/2025,1.89055
28/05/2025,1.89056
28/05/2025,1.89054
28/05/2025,1.89053
28/05/2025,1.89056
28/05/2025,1.89057
28/05/2025,1.89056
28/05/2025,1.89058
28/05/2025,1.89058
28/05/2025,1.89056
28/05/2025,1.89058
28/05/2025,1.89056
28/05/2025,1.89058
28/05/2025,1.89056
28/05/2025,1.89058
28/05/2025,1.89058
28/05/2025,1.89055
28/05/2025,1.89056
28/05/2025,1.89054
28/05/2025,1.89053
28/05/2025,1.89055
28/05/2025,1.89053
28/05/2025,1.89053
28/05/2025,1.89053
28/05/2025,1.8905
28/05/2025,1.8905
28/05/2025,1.89048
28/05/2025,1.8905
28/05/2025,1.89048
28/05/2025,1.89046
28/05/2025,1.89047
28/05/2025,1.89046
28/05/2025,1.89044
28/05/2025,1.89045
28/05/2025,1.89042
28/05/2025,1.89043
28/05/2025,1.89043
28/05/2025,1.89042
28/05/2025,1.89042
28/05/2025,1.8904
28/05/2025,1.89041
28/05/2025,1.89042
28/05/2025,1.89041
28/05/2025,1.8904
28/05/2025,1.89039
28/05/2025,1.89038
28/05/2025,1.8904
28/05/2025,1.8904
28/05/2025,1.8904
28/05/2025,1.8904
28/05/2025,1.89039
28/05/2025,1.89036
28/05/2025,1.8904
28/05/2025,1.89043
28/05/2025,1.89042
28/05/2025,1.8904
28/05/2025,1.89039
28/05/2025,1.89041
28/05/2025,1.8904
28/05/2025,1.8904
28/05/2025,1.89038
28/05/2025,1.89038
28/05/2025,1.89038
28/05/2025,1.89038
28/05/2025,1.89038
28/05/2025,1.89037
28/05/2025,1.89036
28/05/2025,1.89036
28/05/2025,1.89033
28/05/2025,1.89035
28/05/2025,1.89032
28/05/2025,1.89033
28/05/2025,1.89032
28/05/2025,1.8903
28/05/2025,1.89029
28/05/2025,1.89027
28/05/2025,1.8903
28/05/2025,1.89028
28/05/2025,1.89031
28/05/2025,1.8903
28/05/2025,1.89027
28/05/2025,1.89027
28/05/2025,1.89027
28/05/2025,1.89029
28/05/2025,1.89029
28/05/2025,1.8903
28/05/2025,1.89029
28/05/2025,1.89027
28/05/2025,1.89027
28/05/2025,1.89027
28/05/2025,1.89027
28/05/2025,1.89029
28/05/2025,1.89031
28/05/2025,1.8903
28/05/2025,1.8903
28/05/2025,1.89031
28/05/2025,1.8903
28/05/2025,1.89032
28/05/2025,1.89032
28/05/2025,1.89032
28/05/2025,1.89034
28/05/2025,1.89035
28/05/2025,1.89035
28/05/2025,1.89033
28/05/2025,1.89034
28/05/2025,1.89034
28/05/2025,1.89035
28/05/2025,1.89034
28/05/2025,1.89035
28/05/2025,1.89036
28/05/2025,1.89035
28/05/2025,1.89035
28/05/2025,1.89039
28/05/2025,1.89039
28/05/2025,1.89038
28/05/2025,1.89039
28/05/2025,1.89038
28/05/2025,1.89041
28/05/2025,1.8904
28/05/2025,1.89041
28/05/2025,1.8904
28/05/2025,1.89036
28/05/2025,1.89038
28/05/2025,1.89039
28/05/2025,1.8904
28/05/2025,1.89039
28/05/2025,1.8904
28/05/2025,1.89039
28/05/2025,1.8904
28/05/2025,1.89043
28/05/2025,1.89042
28/05/2025,1.8904
28/05/2025,1.89042
28/05/2025,1.89044
28/05/2025,1.89044
28/05/2025,1.89046
28/05/2025,1.89044
28/05/2025,1.89046
28/05/2025,1.89044
28/05/2025,1.89046
28/05/2025,1.89047
28/05/2025,1.89045
28/05/2025,1.89045
28/05/2025,1.89046
28/05/2025,1.89046
28/05/2025,1.89047
28/05/2025,1.89046
28/05/2025,1.89044
28/05/2025,1.89043
28/05/2025,1.89043
28/05/2025,1.89044
28/05/2025,1.8904
28/05/2025,1.89041
28/05/2025,1.89042
28/05/2025,1.89041
28/05/2025,1.89039
28/05/2025,1.89039
28/05/2025,1.89038
28/05/2025,1.89038
28/05/2025,1.89034
28/05/2025,1.89035
28/05/2025,1.89034
28/05/2025,1.89032
28/05/2025,1.89035
28/05/2025,1.89032
28/05/2025,1.89033
28/05/2025,1.89035
28/05/2025,1.89036
28/05/2025,1.89033
28/05/2025,1.89033
28/05/2025,1.89034
28/05/2025,1.89034
28/05/2025,1.89034
28/05/2025,1.89034
28/05/2025,1.89034
28/05/2025,1.89033
28/05/2025,1.89034
28/05/2025,1.89033
28/05/2025,1.89034
28/05/2025,1.89033
28/05/2025,1.89032
28/05/2025,1.89034
28/05/2025,1.89034
28/05/2025,1.89035
28/05/2025,1.89032
28/05/2025,1.89034
28/05/2025,1.89032
28/05/2025,1.89033
28/05/2025,1.89033
28/05/2025,1.89033
28/05/2025,1.89034
28/05/2025,1.89034
28/05/2025,1.89032
28/05/2025,1.89034
28/05/2025,1.89033
28/05/2025,1.89034
28/05/2025,1.89036
28/05/2025,1.89038
28/05/2025,1.8904
28/05/2025,1.89039
28/05/2025,1.89041
28/05/2025,1.89044
28/05/2025,1.89043
28/05/2025,1.89045
28/05/2025,1.89044
28/05/2025,1.89045
28/05/2025,1.89045
28/05/2025,1.89045
28/05/2025,1.89046
28/05/2025,1.89043
28/05/2025,1.89042
28/05/2025,1.89044
28/05/2025,1.89044
28/05/2025,1.89043
28/05/2025,1.89041
28/05/2025,1.89045
28/05/2025,1.89042
28/05/2025,1.89043
28/05/2025,1.89041
28/05/2025,1.89041
28/05/2025,1.89038
28/05/2025,1.89037
28/05/2025,1.89038
28/05/2025,1.89038
28/05/2025,1.89036
28/05/2025,1.89037
28/05/2025,1.89039
28/05/2025,1.89039
28/05/2025,1.89039
28/05/2025,1.89039
28/05/2025,1.8904
28/05/2025,1.89039
28/05/2025,1.89037
28/05/2025,1.89041
28/05/2025,1.8904
28/05/2025,1.89041
28/05/2025,1.89041
28/05/2025,1.89042
28/05/2025,1.89044
28/05/2025,1.89043
28/05/2025,1.89042
28/05/2025,1.89042
28/05/2025,1.89042
28/05/2025,1.89042
28/05/2025,1.89046
28/05/2025,1.89045
28/05/2025,1.89044
28/05/2025,1.89046
28/05/2025,1.89046
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.89048
28/05/2025,1.89046
28/05/2025,1.89048
28/05/2025,1.89048
28/05/2025,1.89046
28/05/2025,1.89049
28/05/2025,1.89048
28/05/2025,1.8905
28/05/2025,1.89046
28/05/2025,1.89049
28/05/2025,1.89049
28/05/2025,1.8905
28/05/2025,1.89049
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.89048
28/05/2025,1.89046
28/05/2025,1.89048
28/05/2025,1.89049
28/05/2025,1.89051
28/05/2025,1.89049
28/05/2025,1.8905
28/05/2025,1.89048
28/05/2025,1.89048
28/05/2025,1.89048
28/05/2025,1.89048
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.8905
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.89048
28/05/2025,1.89049
28/05/2025,1.89046
28/05/2025,1.89049
28/05/2025,1.89046
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.8905
28/05/2025,1.89048
28/05/2025,1.89047
28/05/2025,1.89049
28/05/2025,1.89049
28/05/2025,1.89048
28/05/2025,1.89049
28/05/2025,1.8905
28/05/2025,1.89048
28/05/2025,1.89048
28/05/2025,1.89046
28/05/2025,1.89047
28/05/2025,1.89049
28/05/2025,1.89046
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.89048
28/05/2025,1.89046
28/05/2025,1.89046
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.89048
28/05/2025,1.89048
28/05/2025,1.89049
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.89046
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.89045
28/05/2025,1.89045
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.89046
28/05/2025,1.89047
28/05/2025,1.89047
28/05/2025,1.89048
28/05/2025,1.89048
28/05/2025,1.89049
28/05/2025,1.89051
28/05/2025,1.89049
28/05/2025,1.8905
28/05/2025,1.89051
28/05/2025,1.8905
28/05/2025,1.8905
28/05/2025,1.89052
28/05/2025,1.89054
28/05/2025,1.89053
28/05/2025,1.89054
28/05/2025,1.89054
28/05/2025,1.89058
28/05/2025,1.89058
28/05/2025,1.8906
28/05/2025,1.89061
28/05/2025,1.8906
28/05/2025,1.89058
28/05/2025,1.8906
28/05/2025,1.8906
28/05/2025,1.89061
28/05/2025,1.89062
28/05/2025,1.89063
28/05/2025,1.89061
28/05/2025,1.8906
28/05/2025,1.89059
28/05/2025,1.89056
28/05/2025,1.89058
28/05/2025,1.89057
28/05/2025,1.89059
28/05/2025,1.89058
28/05/2025,1.89059
28/05/2025,1.89056
28/05/2025,1.89059
28/05/2025,1.89057
28/05/2025,1.89056
28/05/2025,1.89057
28/05/2025,1.89058
28/05/2025,1.89057
28/05/2025,1.89054
28/05/2025,1.89057
28/05/2025,1.89054
28/05/2025,1.89054
28/05/2025,1.89053
28/05/2025,1.89055
28/05/2025,1.89055
28/05/2025,1.89054
28/05/2025,1.89053
28/05/2025,1.89051
28/05/2025,1.8905
28/05/2025,1.89052
28/05/2025,1.89053
28/05/2025,1.89051
28/05/2025,1.89051
28/05/2025,1.8905
28/05/2025,1.8905
28/05/2025,1.89048
28/05/2025,1.89051
28/05/2025,1.89049
28/05/2025,1.8905
28/05/2025,1.8905
28/05/2025,1.89049
28/05/2025,1.89047
28/05/2025,1.89048
28/05/2025,1.89046
28/05/2025,1.89048
28/05/2025,1.89049
28/05/2025,1.89051
28/05/2025,1.89051
28/05/2025,1.89051
28/05/2025,1.89048
28/05/2025,1.89048
28/05/2025,1.89048
28/05/2025,1.89049
28/05/2025,1.89048
28/05/2025,1.89046
28/05/2025,1.89108
28/05/2025,1.89101
28/05/2025,1.891
28/05/2025,1.89097
28/05/2025,1.89093
28/05/2025,1.89093
28/05/2025,1.89095
28/05/2025,1.89095
28/05/2025,1.89095
28/05/2025,1.89095
28/05/2025,1.13796
28/05/2025,0.98384
28/05/2025,0.83968
28/05/2025,0.72044
28/05/2025,0.62112
28/05/2025,0.53248
28/05/2025,0.45582
28/05/2025,0.3912
28/05/2025,0.335
28/05/2025,0.28666
28/05/2025,0.24754
28/05/2025,0.21323
28/05/2025,0.18336
28/05/2025,0.0093
28/05/2025,0.00461
28/05/2025,0.0037
28/05/2025,0.00332
28/05/2025,0.00336
28/05/2025,0.00337
28/05/2025,0.00343
28/05/2025,0.00343
28/05/2025,0.00344
28/05/2025,0.00344
28/05/2025,0.00347
28/05/2025,0.00344
28/05/2025,0.00346
28/05/2025,0.00346
28/05/2025,0.00346
28/05/2025,0.00347
28/05/2025,0.00347
28/05/2025,0.00347
28/05/2025,0.00346
28/05/2025,0.00348
28/05/2025,0.00347
28/05/2025,0.00346
28/05/2025,0.00349
28/05/2025,0.00345
28/05/2025,0.00346
28/05/2025,0.00347
28/05/2025,0.00348
28/05/2025,0.00348
28/05/2025,0.00349
28/05/2025,0.00347
28/05/2025,0.00348
28/05/2025,0.00349
28/05/2025,0.00348
28/05/2025,0.00349
28/05/2025,0.00348
28/05/2025,0.00348
28/05/2025,0.0035
28/05/2025,0.00349
28/05/2025,0.00349
28/05/2025,0.00351
28/05/2025,0.00349
28/05/2025,0.00352
28/05/2025,0.00349
28/05/2025,0.0035
28/05/2025,0.0035
28/05/2025,0.00349
28/05/2025,0.00348
28/05/2025,0.00349
28/05/2025,0.00348
28/05/2025,0.0035
28/05/2025,0.0035
28/05/2025,0.00351
28/05/2025,0.00349
28/05/2025,0.00352
28/05/2025,0.00349
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00352
28/05/2025,0.00351
28/05/2025,0.0035
28/05/2025,0.00348
28/05/2025,0.00351
28/05/2025,0.00352
28/05/2025,0.0035
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.0035
28/05/2025,0.00351
28/05/2025,0.00352
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.0035
28/05/2025,0.00352
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00349
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00352
28/05/2025,0.0035
28/05/2025,0.00349
28/05/2025,0.0035
28/05/2025,0.00348
28/05/2025,0.00351
28/05/2025,0.0035
28/05/2025,0.00353
28/05/2025,0.00352
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00351
28/05/2025,0.00352
28/05/2025,0.00351
28/05/2025,0.00352
28/05/2025,0.00353
28/05/2025,0.0035
28/05/2025,0.00352
28/05/2025,0.00351
28/05/2025,0.0035
28/05/2025,0.0035
28/05/2025,0.0035
28/05/2025,0.00352
28/05/2025,0.00351
28/05/2025,0.00349
28/05/2025,0.0035
28/05/2025,0.00352
28/05/2025,0.00351
28/05/2025,0.00352
28/05/2025,0.00352
28/05/2025,0.00352
28/05/2025,0.00352
28/05/2025,0.00351
28/05/2025,0.0035
28/05/2025,0.00353
28/05/2025,0.00353
28/05/2025,0.00351
28/05/2025,0.00352
28/05/2025,0.00353
28/05/2025,0.00353
28/05/2025,0.00352
28/05/2025,0.00352
28/05/2025,0.0035
28/05/2025,0.08631
28/05/2025,0.0864
28/05/2025,0.08666
28/05/2025,0.0871
28/05/2025,0.08769
28/05/2025,0.08834
28/05/2025,0.08908
28/05/2025,0.08997
28/05/2025,0.09091
28/05/2025,0.09198
28/05/2025,0.09311
28/05/2025,0.09428
28/05/2025,0.09556
28/05/2025,0.09685
28/05/2025,0.09815
28/05/2025,0.09947
28/05/2025,0.10076
28/05/2025,0.10218
28/05/2025,0.10347
28/05/2025,0.10499
28/05/2025,0.10637
28/05/2025,0.1077
28/05/2025,0.10904
28/05/2025,0.11045
28/05/2025,0.11188
28/05/2025,0.11327
28/05/2025,0.11481
28/05/2025,0.11614
28/05/2025,0.11747
28/05/2025,0.11889
28/05/2025,0.12028
28/05/2025,0.12166
28/05/2025,0.12303
28/05/2025,0.12442
28/05/2025,0.12582
28/05/2025,0.12724
28/05/2025,0.12852
28/05/2025,0.12984
28/05/2025,0.13126
28/05/2025,0.13273
28/05/2025,0.13395
28/05/2025,0.13526
28/05/2025,0.13666
28/05/2025,0.13804
28/05/2025,0.13939
28/05/2025,0.14068
28/05/2025,0.14185
28/05/2025,0.14313
28/05/2025,0.14455
28/05/2025,0.14576
28/05/2025,0.14707
28/05/2025,0.14815
28/05/2025,0.14939
28/05/2025,0.15065
28/05/2025,0.15184
28/05/2025,0.153
28/05/2025,0.15416
28/05/2025,0.15544
28/05/2025,0.15651
28/05/2025,0.15766
28/05/2025,0.1587
28/05/2025,0.15977
28/05/2025,0.16087
28/05/2025,0.16199
28/05/2025,0.16313
28/05/2025,0.16405
28/05/2025,0.16511
28/05/2025,0.16628
28/05/2025,0.16724
28/05/2025,0.1682
28/05/2025,0.16915
28/05/2025,0.1701
28/05/2025,0.17102
28/05/2025,0.17193
28/05/2025,0.17279
28/05/2025,0.17364
28/05/2025,0.17455
28/05/2025,0.1754
28/05/2025,0.17622
28/05/2025,0.17707
28/05/2025,0.17783
28/05/2025,0.17862
28/05/2025,0.17933
28/05/2025,0.18008
28/05/2025,0.18079
28/05/2025,0.18154
28/05/2025,0.18228
28/05/2025,0.18294
28/05/2025,0.18351
28/05/2025,0.18418
28/05/2025,0.18474
28/05/2025,0.18534
28/05/2025,0.18592
28/05/2025,0.18642
28/05/2025,0.18704
28/05/2025,0.18754
28/05/2025,0.18802
28/05/2025,0.18848
28/05/2025,0.18894
28/05/2025,0.18944
28/05/2025,0.18985
28/05/2025,0.19029
28/05/2025,0.1907
28/05/2025,0.19108
28/05/2025,0.1915
28/05/2025,0.19186
28/05/2025,0.19222
28/05/2025,0.19255
28/05/2025,0.19288
28/05/2025,0.19323
28/05/2025,0.19351
28/05/2025,0.19384
28/05/2025,0.19412
28/05/2025,0.19438
28/05/2025,0.19465
28/05/2025,0.1949
28/05/2025,0.19516
28/05/2025,0.19539
28/05/2025,0.1956
28/05/2025,0.19579
28/05/2025,0.19602
28/05/2025,0.19622
28/05/2025,0.19643
28/05/2025,0.19664
28/05/2025,0.19682
28/05/2025,0.19699
28/05/2025,0.19719
28/05/2025,0.19733
28/05/2025,0.19749
28/05/2025,0.19763
28/05/2025,0.19777
28/05/2025,0.19794
28/05/2025,0.19807
28/05/2025,0.19823
28/05/2025,0.19834
28/05/2025,0.19843
28/05/2025,0.19858
28/05/2025,0.19867
28/05/2025,0.19876
28/05/2025,0.19886
28/05/2025,0.19895
28/05/2025,0.199
28/05/2025,0.19911
28/05/2025,0.19918
28/05/2025,0.19925
28/05/2025,0.1993
28/05/2025,0.19937
28/05/2025,0.19941
28/05/2025,0.19945
28/05/2025,0.19951
28/05/2025,0.19954
28/05/2025,0.19959
28/05/2025,0.19966
28/05/2025,0.19968
28/05/2025,0.19969
28/05/2025,0.19972
28/05/2025,0.19975
28/05/2025,0.19977
28/05/2025,0.1998
28/05/2025,0.19981
28/05/2025,0.19981
28/05/2025,0.19985
28/05/2025,0.19986
28/05/2025,0.19986
28/05/2025,0.19987
28/05/2025,0.19989
28/05/2025,0.1999
28/05/2025,0.1999
28/05/2025,0.1999
28/05/2025,0.1999
28/05/2025,0.19991
28/05/2025,0.19991
28/05/2025,0.1999
28/05/2025,0.19992
28/05/2025,0.19994
28/05/2025,0.19994
28/05/2025,0.19992
28/05/2025,0.19992
28/05/2025,0.19994
28/05/2025,0.19995
28/05/2025,0.19994
28/05/2025,0.19992
28/05/2025,0.19994
28/05/2025,0.19994
28/05/2025,0.19995
28/05/2025,0.19995
28/05/2025,0.19995
28/05/2025,0.19997
28/05/2025,0.19995
28/05/2025,0.19995
28/05/2025,0.19998
28/05/2025,0.19996
28/05/2025,0.19997
28/05/2025,0.19998
28/05/2025,0.19999
28/05/2025,0.2
28/05/2025,0.19998
28/05/2025,0.19998
28/05/2025,0.19998
28/05/2025,0.19999
28/05/2025,0.19999
28/05/2025,0.2
28/05/2025,0.2
28/05/2025,0.19999
28/05/2025,0.19999
28/05/2025,0.2
28/05/2025,0.20001
28/05/2025,0.19999
28/05/2025,0.2
28/05/2025,0.20002
28/05/2025,0.20001
28/05/2025,0.2
28/05/2025,0.20002
28/05/2025,0.20002
28/05/2025,0.20002
28/05/2025,0.20001
28/05/2025,0.20002
28/05/2025,0.20002
28/05/2025,0.20004
28/05/2025,0.20005
28/05/2025,0.20004
28/05/2025,0.20004
28/05/2025,0.20004
28/05/2025,0.20002
28/05/2025,0.20002
28/05/2025,0.20003
28/05/2025,0.20003
28/05/2025,0.20006
28/05/2025,0.20004
28/05/2025,0.20007
28/05/2025,0.20004
28/05/2025,0.20004
28/05/2025,0.20005
28/05/2025,0.20006
28/05/2025,0.20006
28/05/2025,0.20005
28/05/2025,0.20008
28/05/2025,0.20006
28/05/2025,0.20009
28/05/2025,0.20006
28/05/2025,0.20007
28/05/2025,0.20008
28/05/2025,0.20008
28/05/2025,0.20009
28/05/2025,0.20009
28/05/2025,0.20009
28/05/2025,0.20009
28/05/2025,0.20009
28/05/2025,0.20007
28/05/2025,0.20007
28/05/2025,0.2001
28/05/2025,0.20008
28/05/2025,0.20009
28/05/2025,0.20009
28/05/2025,0.20008
28/05/2025,0.20008
28/05/2025,0.20009
28/05/2025,0.20011
28/05/2025,0.2001
28/05/2025,0.2001
28/05/2025,0.20011
28/05/2025,0.20009
28/05/2025,0.20009
28/05/2025,0.2001
28/05/2025,0.20009
28/05/2025,0.20012
28/05/2025,0.20009
28/05/2025,0.2001
28/05/2025,0.20011
28/05/2025,0.20011
28/05/2025,0.2001
28/05/2025,0.2001
28/05/2025,0.2001
28/05/2025,0.2001
28/05/2025,0.20011
28/05/2025,0.20011
28/05/2025,0.2001
28/05/2025,0.20012
28/05/2025,0.20012
28/05/2025,0.20012
28/05/2025,0.20013
28/05/2025,0.20014
28/05/2025,0.20014
28/05/2025,0.20011
28/05/2025,0.20014
28/05/2025,0.20013
28/05/2025,0.20015
28/05/2025,0.20014
28/05/2025,0.20013
28/05/2025,0.2001
28/05/2025,0.20014
28/05/2025,0.20014
28/05/2025,0.20013
28/05/2025,0.20015
28/05/2025,0.20013
28/05/2025,0.20016
28/05/2025,0.20015
28/05/2025,0.20013
28/05/2025,0.20014
28/05/2025,0.20014
28/05/2025,0.20013
28/05/2025,0.20013
28/05/2025,0.20014
28/05/2025,0.20014
28/05/2025,0.20013
28/05/2025,0.20014
28/05/2025,0.20013
28/05/2025,0.20014
28/05/2025,0.20016
28/05/2025,0.20016
28/05/2025,0.20015
28/05/2025,0.20014
28/05/2025,0.20016
28/05/2025,0.20015
28/05/2025,0.20016
28/05/2025,0.20016
28/05/2025,0.20016
28/05/2025,0.20017
28/05/2025,0.20017
28/05/2025,0.20015
28/05/2025,0.20017
28/05/2025,0.20016
28/05/2025,0.20016
28/05/2025,0.20016
28/05/2025,0.20015
28/05/2025,0.20017
28/05/2025,0.20018
28/05/2025,0.20016
28/05/2025,0.20016
28/05/2025,0.20017
28/05/2025,0.20015
28/05/2025,0.20017
28/05/2025,0.20017
28/05/2025,0.20017
28/05/2025,0.20016
28/05/2025,0.20017
28/05/2025,0.20016
28/05/2025,0.20018
28/05/2025,0.20017
28/05/2025,0.20018
28/05/2025,0.20016
28/05/2025,0.20017
28/05/2025,0.20018
28/05/2025,0.20017
28/05/2025,0.20018
28/05/2025,0.20016
28/05/2025,0.20017
28/05/2025,0.20016
28/05/2025,0.20018
28/05/2025,0.20019
28/05/2025,0.20018
28/05/2025,0.2002
28/05/2025,0.20018
28/05/2025,0.2002
28/05/2025,0.20019
28/05/2025,0.20018
28/05/2025,0.20018
28/05/2025,0.20018
28/05/2025,0.20018
28/05/2025,0.20019
28/05/2025,0.20019
28/05/2025,0.20019
28/05/2025,0.20019
28/05/2025,0.20021
28/05/2025,0.20017
28/05/2025,0.20019
28/05/2025,0.20018
28/05/2025,0.20017
28/05/2025,0.20019
28/05/2025,0.20019
28/05/2025,0.2002
28/05/2025,0.20021
28/05/2025,0.20019
28/05/2025,0.20019
28/05/2025,0.20022
28/05/2025,0.20021
28/05/2025,0.2002
28/05/2025,0.20021
28/05/2025,0.2002
28/05/2025,0.20019
28/05/2025,0.2002
28/05/2025,0.2002
28/05/2025,0.2002
28/05/2025,0.2002
28/05/2025,0.20021
28/05/2025,0.20021
28/05/2025,0.20023
28/05/2025,0.2002
28/05/2025,0.20022
28/05/2025,0.20019
28/05/2025,0.20019
28/05/2025,0.2002
28/05/2025,0.20022
28/05/2025,0.20021
28/05/2025,0.20021
28/05/2025,0.2002
28/05/2025,0.20021
28/05/2025,0.2002
28/05/2025,0.20021
28/05/2025,0.20022
28/05/2025,0.20023
28/05/2025,0.20024
28/05/2025,0.20022
28/05/2025,0.20023
28/05/2025,0.20022
28/05/2025,0.20022
28/05/2025,0.20022
28/05/2025,0.20023
28/05/2025,0.20024
28/05/2025,0.20023
28/05/2025,0.20023
28/05/2025,0.20023
28/05/2025,0.20025
28/05/2025,0.20024
28/05/2025,0.20024
28/05/2025,0.20024
28/05/2025,0.20024
28/05/2025,0.20022
28/05/2025,0.20023
28/05/2025,0.20024
28/05/2025,0.20023
28/05/2025,0.20023
28/05/2025,0.20025
28/05/2025,0.20025
28/05/2025,0.20026
28/05/2025,0.20026
28/05/2025,0.20025
28/05/2025,0.20025
28/05/2025,0.20024
28/05/2025,0.20023
28/05/2025,0.20024
28/05/2025,0.20025
28/05/2025,0.20025
28/05/2025,0.20027
28/05/2025,0.20025
28/05/2025,0.20023
28/05/2025,0.20026
28/05/2025,0.20025
28/05/2025,0.20026
28/05/2025,0.20025
28/05/2025,0.20024
28/05/2025,0.20025
28/05/2025,0.20025
28/05/2025,0.20025
28/05/2025,0.20024
28/05/2025,0.20025
28/05/2025,0.20025
28/05/2025,0.20027
28/05/2025,0.20026
28/05/2025,0.20026
28/05/2025,0.20025
28/05/2025,0.20029
28/05/2025,0.20027
28/05/2025,0.20027
28/05/2025,0.20028
28/05/2025,0.20027
28/05/2025,0.20028
28/05/2025,0.20027
28/05/2025,0.20026
28/05/2025,0.20026
28/05/2025,0.20025
28/05/2025,0.20028
28/05/2025,0.20025
28/05/2025,0.20028
28/05/2025,0.20028
28/05/2025,0.20026
28/05/2025,0.20026
28/05/2025,0.20024
28/05/2025,0.20025
28/05/2025,0.20026
28/05/2025,0.20026
28/05/2025,0.20027
28/05/2025,0.20027
28/05/2025,0.20026
