_time,_value
2025-07-10T16:29:21Z,-0.241150107
2025-07-10T16:29:22Z,-0.241538457
2025-07-10T16:29:23Z,-0.240561341
2025-07-10T16:29:24Z,-0.240870736
2025-07-10T16:29:25Z,-0.241309258
2025-07-10T16:29:26Z,-0.241994357
2025-07-10T16:29:27Z,-0.241796834
2025-07-10T16:29:28Z,-0.24164151
2025-07-10T16:29:29Z,-0.241026602
2025-07-10T16:29:30Z,-0.241366283
2025-07-10T16:29:31Z,-0.241084929
2025-07-10T16:29:32Z,-0.24126767
2025-07-10T16:29:33Z,-0.24138889
2025-07-10T16:29:34Z,-0.241794664
2025-07-10T16:29:35Z,-0.241659111
2025-07-10T16:29:36Z,-0.241182524
2025-07-10T16:29:37Z,-0.240813999
2025-07-10T16:29:38Z,-0.240856346
2025-07-10T16:29:39Z,-0.240833435
2025-07-10T16:29:40Z,-0.24092165
2025-07-10T16:29:41Z,-0.2408109
2025-07-10T16:29:42Z,-0.240846698
2025-07-10T16:29:43Z,-0.240573336
2025-07-10T16:29:44Z,-0.240376393
2025-07-10T16:29:45Z,-0.239822166
2025-07-10T16:29:46Z,-0.239543229
2025-07-10T16:29:47Z,-0.238946371
2025-07-10T16:29:48Z,-0.239171278
2025-07-10T16:29:49Z,-0.239394951
2025-07-10T16:29:50Z,-0.239774915
2025-07-10T16:29:51Z,-0.239871077
2025-07-10T16:29:52Z,-0.239982233
2025-07-10T16:29:53Z,-0.240388633
2025-07-10T16:29:54Z,-0.241126444
2025-07-10T16:29:55Z,-0.241586982
2025-07-10T16:29:56Z,-0.241792407
2025-07-10T16:29:57Z,-0.241571553
2025-07-10T16:29:58Z,-0.241923776
2025-07-10T16:29:59Z,-0.241211136
2025-07-10T16:30:00Z,-0.240569067
2025-07-10T16:30:01Z,-0.240714736
2025-07-10T16:30:02Z,-0.240960516
2025-07-10T16:30:03Z,-0.241250326
2025-07-10T16:30:04Z,-0.241300014
2025-07-10T16:30:05Z,-0.241147406
2025-07-10T16:30:06Z,-0.240497431
2025-07-10T16:30:07Z,-0.24107083
2025-07-10T16:30:08Z,-0.240360298
2025-07-10T16:30:09Z,-0.240561606
2025-07-10T16:30:10Z,-0.240514259
2025-07-10T16:30:11Z,-0.241018014
2025-07-10T16:30:12Z,-0.241244397
2025-07-10T16:30:13Z,-0.241545691
2025-07-10T16:30:14Z,-0.241212066
2025-07-10T16:30:15Z,-0.240734358
2025-07-10T16:30:16Z,-0.240859045
2025-07-10T16:30:17Z,-0.240475645
2025-07-10T16:30:18Z,-0.240741392
2025-07-10T16:30:19Z,-0.240037796
2025-07-10T16:30:20Z,-0.240310817
2025-07-10T16:30:21Z,-0.240473759
2025-07-10T16:30:22Z,-0.240780514
2025-07-10T16:30:23Z,-0.240141898
2025-07-10T16:30:24Z,-0.239478696
2025-07-10T16:30:25Z,-0.239288829
2025-07-10T16:30:26Z,-0.239752423
2025-07-10T16:30:27Z,-0.240669867
2025-07-10T16:30:28Z,-0.240507061
2025-07-10T16:30:29Z,-0.240205411
2025-07-10T16:30:30Z,-0.239649051
2025-07-10T16:30:31Z,-0.240176577
2025-07-10T16:30:32Z,-0.23961167
2025-07-10T16:30:33Z,-0.239893285
2025-07-10T16:30:34Z,-0.239975119
2025-07-10T16:30:35Z,-0.240333232
2025-07-10T16:30:36Z,-0.240693127
2025-07-10T16:30:37Z,-0.240804536
2025-07-10T16:30:38Z,-0.240394941
2025-07-10T16:30:39Z,-0.240252796
2025-07-10T16:30:40Z,-0.240126583
2025-07-10T16:30:41Z,-0.240566442
2025-07-10T16:30:42Z,-0.240645318
2025-07-10T16:30:43Z,-0.240793693
2025-07-10T16:30:44Z,-0.241351716
2025-07-10T16:30:45Z,-0.24133714
2025-07-10T16:30:46Z,-0.241770106
2025-07-10T16:30:47Z,-0.241760436
2025-07-10T16:30:48Z,-0.242276208
2025-07-10T16:30:49Z,-0.242159624
2025-07-10T16:30:50Z,-0.241873954
2025-07-10T16:30:51Z,-0.242052892
2025-07-10T16:30:52Z,-0.242429633
2025-07-10T16:30:53Z,-0.241890057
2025-07-10T16:30:54Z,-0.241952219
2025-07-10T16:30:55Z,-0.241702721
2025-07-10T16:30:56Z,-0.241872362
2025-07-10T16:30:57Z,-0.241630347
2025-07-10T16:30:58Z,-0.241924801
2025-07-10T16:30:59Z,-0.241750919
2025-07-10T16:31:00Z,-0.241702251
2025-07-10T16:31:01Z,-0.241943986
2025-07-10T16:31:02Z,-0.242658137
2025-07-10T16:31:03Z,-0.241816653
2025-07-10T16:31:04Z,-0.242493291
2025-07-10T16:31:05Z,-0.241763303
2025-07-10T16:31:06Z,-0.241758804
2025-07-10T16:31:07Z,-0.242282544
2025-07-10T16:31:08Z,-0.242275575
2025-07-10T16:31:09Z,-0.242274667
2025-07-10T16:31:10Z,-0.24224622
2025-07-10T16:31:11Z,-0.242829222
2025-07-10T16:31:12Z,-0.242501187
2025-07-10T16:31:13Z,-0.242517757
2025-07-10T16:31:14Z,-0.243050722
2025-07-10T16:31:15Z,-0.243880038
2025-07-10T16:31:16Z,-0.243594331
2025-07-10T16:31:17Z,-0.243742866
2025-07-10T16:31:18Z,-0.242852792
2025-07-10T16:31:19Z,-0.243031218
2025-07-10T16:31:20Z,-0.243330919
2025-07-10T16:31:21Z,-0.24374808
2025-07-10T16:31:22Z,-0.243539706
2025-07-10T16:31:23Z,-0.244088348
2025-07-10T16:31:24Z,-0.243700359
2025-07-10T16:31:25Z,-0.243630436
2025-07-10T16:31:26Z,-0.243703652
2025-07-10T16:31:27Z,-0.244178497
2025-07-10T16:31:28Z,-0.24395082
2025-07-10T16:31:29Z,-0.243891368
2025-07-10T16:31:30Z,-0.24374008
2025-07-10T16:31:31Z,-0.244239936
2025-07-10T16:31:32Z,-0.243482683
2025-07-10T16:31:33Z,-0.243405205
2025-07-10T16:31:34Z,-0.243109748
2025-07-10T16:31:35Z,-0.243752399
2025-07-10T16:31:36Z,-0.243508918
2025-07-10T16:31:37Z,-0.243831508
2025-07-10T16:31:38Z,-0.243412715
2025-07-10T16:31:39Z,-0.242901846
2025-07-10T16:31:40Z,-0.242486017
2025-07-10T16:31:41Z,-0.242310563
2025-07-10T16:31:42Z,-0.242428468
2025-07-10T16:31:43Z,-0.242428468
2025-07-10T16:31:44Z,-0.242428468
2025-07-10T16:31:45Z,-0.242428468
2025-07-10T16:31:46Z,-0.242428468
2025-07-10T16:31:47Z,-0.242387061
2025-07-10T16:31:48Z,-0.242366634
2025-07-10T16:31:49Z,-0.242203261
2025-07-10T16:31:50Z,-0.242979659
2025-07-10T16:31:51Z,-0.243500226
2025-07-10T16:31:52Z,-0.243004707
2025-07-10T16:31:53Z,-0.243351917
2025-07-10T16:31:54Z,-0.243236196
2025-07-10T16:31:55Z,-0.243771784
2025-07-10T16:31:56Z,-0.244318769
2025-07-10T16:31:57Z,-0.244072779
2025-07-10T16:31:58Z,-0.243907348
2025-07-10T16:31:59Z,-0.24406883
2025-07-10T16:32:00Z,-0.244083647
2025-07-10T16:32:01Z,-0.243727695
2025-07-10T16:32:02Z,-0.243515321
2025-07-10T16:32:03Z,-0.243911951
2025-07-10T16:32:04Z,-0.244671298
2025-07-10T16:32:05Z,-0.244627675
2025-07-10T16:32:06Z,-0.244538778
2025-07-10T16:32:07Z,-0.244269792
2025-07-10T16:32:08Z,-0.24337119
2025-07-10T16:32:09Z,-0.243115156
2025-07-10T16:32:10Z,-0.242722915
2025-07-10T16:32:11Z,-0.243551969
2025-07-10T16:32:12Z,-0.243507842
2025-07-10T16:32:13Z,-0.243886067
2025-07-10T16:32:14Z,-0.243981811
2025-07-10T16:32:15Z,-0.244026807
2025-07-10T16:32:16Z,-0.243756244
2025-07-10T16:32:17Z,-0.243652844
2025-07-10T16:32:18Z,-0.244143037
2025-07-10T16:32:19Z,-0.24341286
2025-07-10T16:32:20Z,-0.242914093
2025-07-10T16:32:21Z,-0.242591732
2025-07-10T16:32:22Z,-0.242606073
2025-07-10T16:32:23Z,-0.242533035
2025-07-10T16:32:24Z,-0.242591087
2025-07-10T16:32:25Z,-0.242406193
2025-07-10T16:32:26Z,-0.243028254
2025-07-10T16:32:27Z,-0.243289689
2025-07-10T16:32:28Z,-0.243420224
2025-07-10T16:32:29Z,-0.243777559
2025-07-10T16:32:30Z,-0.243917078
2025-07-10T16:32:31Z,-0.24405918
2025-07-10T16:32:32Z,-0.244088748
2025-07-10T16:32:33Z,-0.243971983
2025-07-10T16:32:34Z,-0.24358682
2025-07-10T16:32:35Z,-0.243631833
2025-07-10T16:32:36Z,-0.243152437
2025-07-10T16:32:37Z,-0.243656273
2025-07-10T16:32:38Z,-0.242891983
2025-07-10T16:32:39Z,-0.242818204
2025-07-10T16:32:40Z,-0.24245757
2025-07-10T16:32:41Z,-0.242494429
2025-07-10T16:32:42Z,-0.242663353
2025-07-10T16:32:43Z,-0.241597831
2025-07-10T16:32:44Z,-0.242549135
2025-07-10T16:32:45Z,-0.242779397
2025-07-10T16:32:46Z,-0.243282371
2025-07-10T16:32:47Z,-0.243254564
2025-07-10T16:32:48Z,-0.242412145
2025-07-10T16:32:49Z,-0.242427189
2025-07-10T16:32:50Z,-0.24241369
2025-07-10T16:32:51Z,-0.243283518
2025-07-10T16:32:52Z,-0.243051352
2025-07-10T16:32:53Z,-0.243691386
2025-07-10T16:32:54Z,-0.243208926
2025-07-10T16:32:55Z,-0.243611685
2025-07-10T16:32:56Z,-0.243027508
2025-07-10T16:32:57Z,-0.242882238
2025-07-10T16:32:58Z,-0.242227934
2025-07-10T16:32:59Z,-0.243248676
2025-07-10T16:33:00Z,-0.243406547
2025-07-10T16:33:01Z,-0.243621745
2025-07-10T16:33:02Z,-0.243634191
2025-07-10T16:33:03Z,-0.24381499
2025-07-10T16:33:04Z,-0.243721085
2025-07-10T16:33:05Z,-0.243666976
2025-07-10T16:33:06Z,-0.243579793
2025-07-10T16:33:07Z,-0.243345621
2025-07-10T16:33:08Z,-0.243472259
2025-07-10T16:33:09Z,-0.242809629
2025-07-10T16:33:10Z,-0.243006725
2025-07-10T16:33:11Z,-0.243086365
2025-07-10T16:33:12Z,-0.243579429
2025-07-10T16:33:13Z,-0.243445881
2025-07-10T16:33:14Z,-0.243175634
2025-07-10T16:33:15Z,-0.242773233
2025-07-10T16:33:16Z,-0.243006689
2025-07-10T16:33:17Z,-0.242619976
2025-07-10T16:33:18Z,-0.242934052
2025-07-10T16:33:19Z,-0.242951517
2025-07-10T16:33:20Z,-0.243172718
2025-07-10T16:33:21Z,-0.24313943
2025-07-10T16:33:22Z,-0.243031034
2025-07-10T16:33:23Z,-0.243803799
2025-07-10T16:33:24Z,-0.243382502
2025-07-10T16:33:25Z,-0.24346458
2025-07-10T16:33:26Z,-0.242812904
2025-07-10T16:33:27Z,-0.242932449
2025-07-10T16:33:28Z,-0.243190236
2025-07-10T16:33:29Z,-0.242940725
2025-07-10T16:33:30Z,-0.243447159
2025-07-10T16:33:31Z,-0.243204261
2025-07-10T16:33:32Z,-0.24291332
2025-07-10T16:33:33Z,-0.243170566
2025-07-10T16:33:34Z,-0.243618205
2025-07-10T16:33:35Z,-0.243321643
2025-07-10T16:33:36Z,-0.243087818
2025-07-10T16:33:37Z,-0.243456207
2025-07-10T16:33:38Z,-0.242991214
2025-07-10T16:33:39Z,-0.243317234
2025-07-10T16:33:40Z,-0.24320145
2025-07-10T16:33:41Z,-0.242298505
2025-07-10T16:33:42Z,-0.242154208
2025-07-10T16:33:43Z,-0.243084866
2025-07-10T16:33:44Z,-0.24277444
2025-07-10T16:33:45Z,-0.242425851
2025-07-10T16:33:46Z,-0.242485731
2025-07-10T16:33:47Z,-0.242489965
2025-07-10T16:33:48Z,-0.24232934
2025-07-10T16:33:49Z,-0.242256758
2025-07-10T16:33:50Z,-0.242627459
2025-07-10T16:33:51Z,-0.242674949
2025-07-10T16:33:52Z,-0.24259767
2025-07-10T16:33:53Z,-0.242070202
2025-07-10T16:33:54Z,-0.241546434
2025-07-10T16:33:55Z,-0.242131764
2025-07-10T16:33:56Z,-0.241880767
2025-07-10T16:33:57Z,-0.241890904
2025-07-10T16:33:58Z,-0.242104486
2025-07-10T16:33:59Z,-0.241838626
2025-07-10T16:34:00Z,-0.242464237
2025-07-10T16:34:01Z,-0.242776052
2025-07-10T16:34:02Z,-0.242526066
2025-07-10T16:34:03Z,-0.242691082
2025-07-10T16:34:04Z,-0.243129845
2025-07-10T16:34:05Z,-0.24377303
2025-07-10T16:34:06Z,-0.243962211
2025-07-10T16:34:07Z,-0.243592587
2025-07-10T16:34:08Z,-0.244436137
2025-07-10T16:34:09Z,-0.244443221
2025-07-10T16:34:10Z,-0.24405405
2025-07-10T16:34:11Z,-0.244565415
2025-07-10T16:34:12Z,-0.244507427
2025-07-10T16:34:13Z,-0.244649419
2025-07-10T16:34:14Z,-0.244374911
2025-07-10T16:34:15Z,-0.243738695
2025-07-10T16:34:16Z,-0.244269598
2025-07-10T16:34:17Z,-0.244189033
2025-07-10T16:34:18Z,-0.244284918
2025-07-10T16:34:19Z,-0.244191406
2025-07-10T16:34:20Z,-0.243609238
2025-07-10T16:34:21Z,-0.243536797
2025-07-10T16:34:22Z,-0.24314566
2025-07-10T16:34:23Z,-0.243547347
2025-07-10T16:34:24Z,-0.243877163
2025-07-10T16:34:25Z,-0.244524816
2025-07-10T16:34:26Z,-0.244495659
2025-07-10T16:34:27Z,-0.244960626
2025-07-10T16:34:28Z,-0.24469325
2025-07-10T16:34:29Z,-0.244967455
2025-07-10T16:34:30Z,-0.245077197
2025-07-10T16:34:31Z,-0.244848432
2025-07-10T16:34:32Z,-0.245384591
2025-07-10T16:34:33Z,-0.245295289
2025-07-10T16:34:34Z,-0.245144083
2025-07-10T16:34:35Z,-0.24403507
2025-07-10T16:34:36Z,-0.243852005
2025-07-10T16:34:37Z,-0.24353747
2025-07-10T16:34:38Z,-0.242864883
2025-07-10T16:34:39Z,-0.001683827
2025-07-10T16:34:40Z,0.324456569
2025-07-10T16:34:41Z,0.98835608
2025-07-10T16:34:42Z,1.324457366
2025-07-10T16:34:43Z,1.660673111
2025-07-10T16:34:44Z,2.311847375
2025-07-10T16:34:45Z,2.63837339
2025-07-10T16:34:46Z,2.965224616
2025-07-10T16:34:47Z,3.598234013
2025-07-10T16:34:48Z,3.912844121
2025-07-10T16:34:49Z,4.216795546
2025-07-10T16:34:50Z,4.815766237
2025-07-10T16:34:51Z,5.10891667
2025-07-10T16:34:52Z,5.387028216
2025-07-10T16:34:53Z,5.92210348
2025-07-10T16:34:54Z,6.169797342
2025-07-10T16:34:55Z,6.407897843
2025-07-10T16:34:56Z,6.848824532
2025-07-10T16:34:57Z,7.046970466
2025-07-10T16:34:58Z,7.232275453
2025-07-10T16:34:59Z,7.559840377
2025-07-10T16:35:00Z,7.702183327
2025-07-10T16:35:01Z,7.82991843
2025-07-10T16:35:02Z,8.04693646
2025-07-10T16:35:03Z,8.136623388
2025-07-10T16:35:04Z,8.216197098
2025-07-10T16:35:05Z,8.347247488
2025-07-10T16:35:06Z,8.401847962
2025-07-10T16:35:07Z,8.448803205
2025-07-10T16:35:08Z,8.527260039
2025-07-10T16:35:09Z,8.559079089
2025-07-10T16:35:10Z,8.587661922
2025-07-10T16:35:11Z,8.633824508
2025-07-10T16:35:12Z,8.653158163
2025-07-10T16:35:13Z,8.669121794
2025-07-10T16:35:14Z,8.697239241
2025-07-10T16:35:15Z,8.707756633
2025-07-10T16:35:16Z,8.718050573
2025-07-10T16:35:17Z,8.734380473
2025-07-10T16:35:18Z,8.740748409
2025-07-10T16:35:19Z,8.74572435
2025-07-10T16:35:20Z,8.755748413
2025-07-10T16:35:21Z,8.759898456
2025-07-10T16:35:22Z,8.76358757
2025-07-10T16:35:23Z,8.769190018
2025-07-10T16:35:24Z,8.771553367
2025-07-10T16:35:25Z,8.774044531
2025-07-10T16:35:26Z,8.777739925
2025-07-10T16:35:27Z,8.779344733
2025-07-10T16:35:28Z,8.780320352
2025-07-10T16:35:29Z,8.782844487
2025-07-10T16:35:30Z,8.783416547
2025-07-10T16:35:31Z,8.783620825
2025-07-10T16:35:32Z,8.78387873
2025-07-10T16:35:33Z,8.783714561
2025-07-10T16:35:34Z,8.784266388
2025-07-10T16:35:35Z,8.784603228
2025-07-10T16:35:36Z,8.78522138
2025-07-10T16:35:37Z,8.785435765
2025-07-10T16:35:38Z,8.785212771
2025-07-10T16:35:39Z,8.785475113
2025-07-10T16:35:40Z,8.786222965
2025-07-10T16:35:41Z,8.786152902
2025-07-10T16:35:42Z,8.786578892
2025-07-10T16:35:43Z,8.786480685
2025-07-10T16:35:44Z,8.786996418
2025-07-10T16:35:45Z,8.786451105
2025-07-10T16:35:46Z,8.786288794
2025-07-10T16:35:47Z,8.785979162
2025-07-10T16:35:48Z,8.786112031
2025-07-10T16:35:49Z,8.785822787
2025-07-10T16:35:50Z,8.786344607
2025-07-10T16:35:51Z,8.786525438
2025-07-10T16:35:52Z,8.786487219
2025-07-10T16:35:53Z,8.786319049
2025-07-10T16:35:54Z,8.687812359
2025-07-10T16:35:55Z,8.564482106
2025-07-10T16:35:56Z,8.358536545
2025-07-10T16:35:57Z,8.276029097
2025-07-10T16:35:58Z,8.205576206
2025-07-10T16:35:59Z,8.090241175
2025-07-10T16:36:00Z,8.043185791
2025-07-10T16:36:01Z,8.001715936
2025-07-10T16:36:02Z,7.932618707
2025-07-10T16:36:03Z,7.903218676
2025-07-10T16:36:04Z,7.87774245
2025-07-10T16:36:05Z,7.834482372
2025-07-10T16:36:06Z,7.81697422
2025-07-10T16:36:07Z,7.800555809
2025-07-10T16:36:08Z,7.772602252
2025-07-10T16:36:09Z,7.760824436
2025-07-10T16:36:10Z,7.750653063
2025-07-10T16:36:11Z,7.730953698
2025-07-10T16:36:12Z,7.722721498
2025-07-10T16:36:13Z,7.714944037
2025-07-10T16:36:14Z,7.703162771
2025-07-10T16:36:15Z,7.697383001
2025-07-10T16:36:16Z,7.692498648
2025-07-10T16:36:17Z,7.682558655
2025-07-10T16:36:18Z,7.677882242
2025-07-10T16:36:19Z,7.67378586
2025-07-10T16:36:20Z,7.665670424
2025-07-10T16:36:21Z,7.662515583
2025-07-10T16:36:22Z,7.65938267
2025-07-10T16:36:23Z,7.653163969
2025-07-10T16:36:24Z,7.650068211
2025-07-10T16:36:25Z,7.647578357
2025-07-10T16:36:26Z,7.64245049
2025-07-10T16:36:27Z,7.639551769
2025-07-10T16:36:28Z,7.636461388
2025-07-10T16:36:29Z,7.630804191
2025-07-10T16:36:30Z,7.628305374
2025-07-10T16:36:31Z,7.626045077
2025-07-10T16:36:32Z,7.620903947
2025-07-10T16:36:33Z,7.617562901
2025-07-10T16:36:34Z,7.615673118
2025-07-10T16:36:35Z,7.611949815
2025-07-10T16:36:36Z,7.610806466
2025-07-10T16:36:37Z,7.608556681
2025-07-10T16:36:38Z,7.605949986
2025-07-10T16:36:39Z,7.604125331
2025-07-10T16:36:40Z,7.602935274
2025-07-10T16:36:41Z,7.599184272
2025-07-10T16:36:42Z,7.597508131
2025-07-10T16:36:43Z,7.595921273
2025-07-10T16:36:44Z,7.593555092
2025-07-10T16:36:45Z,7.592090056
2025-07-10T16:36:46Z,7.59068839
2025-07-10T16:36:47Z,7.587052819
2025-07-10T16:36:48Z,7.586310137
2025-07-10T16:36:49Z,7.585237533
2025-07-10T16:36:50Z,7.583761313
2025-07-10T16:36:51Z,7.582322309
2025-07-10T16:36:52Z,7.581678873
2025-07-10T16:36:53Z,7.578692858
2025-07-10T16:36:54Z,7.577924712
2025-07-10T16:36:55Z,7.576346624
2025-07-10T16:36:56Z,7.574229546
2025-07-10T16:36:57Z,7.572796731
2025-07-10T16:36:58Z,7.571711443
2025-07-10T16:36:59Z,7.569745252
2025-07-10T16:37:00Z,7.568942343
2025-07-10T16:37:01Z,7.567932218
2025-07-10T16:37:02Z,7.565035711
2025-07-10T16:37:03Z,7.564753732
2025-07-10T16:37:04Z,7.563736029
2025-07-10T16:37:05Z,7.562036064
2025-07-10T16:37:06Z,7.560926269
2025-07-10T16:37:07Z,7.560427692
2025-07-10T16:37:08Z,7.558517459
2025-07-10T16:37:09Z,7.55756216
2025-07-10T16:37:10Z,7.556343793
2025-07-10T16:37:11Z,7.554787903
2025-07-10T16:37:12Z,7.554244065
2025-07-10T16:37:13Z,7.553374482
2025-07-10T16:37:14Z,7.551774586
2025-07-10T16:37:15Z,7.551009626
2025-07-10T16:37:16Z,7.550530664
2025-07-10T16:37:17Z,7.549159129
2025-07-10T16:37:18Z,7.54870605
2025-07-10T16:37:19Z,7.548007142
2025-07-10T16:37:20Z,7.546552859
2025-07-10T16:37:21Z,7.545512464
2025-07-10T16:37:22Z,7.545175096
2025-07-10T16:37:23Z,7.543966969
2025-07-10T16:37:24Z,7.543824037
2025-07-10T16:37:25Z,7.542920386
2025-07-10T16:37:26Z,7.541895557
2025-07-10T16:37:27Z,7.540906349
2025-07-10T16:37:28Z,7.540273052
2025-07-10T16:37:29Z,7.53963255
2025-07-10T16:37:30Z,7.538930858
2025-07-10T16:37:31Z,7.538498688
2025-07-10T16:37:32Z,7.537005964
2025-07-10T16:37:33Z,7.536955762
2025-07-10T16:37:34Z,7.536466291
2025-07-10T16:37:35Z,7.535851466
2025-07-10T16:37:36Z,7.535168536
2025-07-10T16:37:37Z,7.535045906
2025-07-10T16:37:38Z,7.533509059
2025-07-10T16:37:39Z,7.532656729
2025-07-10T16:37:40Z,7.531813787
2025-07-10T16:37:41Z,7.530809465
2025-07-10T16:37:42Z,7.530145792
2025-07-10T16:37:43Z,7.530598651
2025-07-10T16:37:44Z,7.529282812
2025-07-10T16:37:45Z,7.529172581
2025-07-10T16:37:46Z,7.528003408
2025-07-10T16:37:47Z,7.527937887
2025-07-10T16:37:48Z,7.527877439
2025-07-10T16:37:49Z,7.528295435
2025-07-10T16:37:50Z,7.526931175
2025-07-10T16:37:51Z,7.526983121
2025-07-10T16:37:52Z,7.526003983
2025-07-10T16:37:53Z,7.525501309
2025-07-10T16:37:54Z,7.524998498
2025-07-10T16:37:55Z,7.524888309
2025-07-10T16:37:56Z,7.523267
2025-07-10T16:37:57Z,7.52331548
2025-07-10T16:37:58Z,7.522652133
2025-07-10T16:37:59Z,7.521065092
2025-07-10T16:38:00Z,7.521251203
2025-07-10T16:38:01Z,7.520721907
2025-07-10T16:38:02Z,7.52034345
2025-07-10T16:38:03Z,7.519090377
2025-07-10T16:38:04Z,7.518460483
2025-07-10T16:38:05Z,7.517984863
2025-07-10T16:38:06Z,7.518197854
2025-07-10T16:38:07Z,7.517586121
2025-07-10T16:38:08Z,7.517135657
2025-07-10T16:38:09Z,7.516390883
2025-07-10T16:38:10Z,7.515958558
2025-07-10T16:38:11Z,7.514644475
2025-07-10T16:38:12Z,7.51484238
2025-07-10T16:38:13Z,7.514701484
2025-07-10T16:38:14Z,7.514566734
2025-07-10T16:38:15Z,7.514041581
2025-07-10T16:38:16Z,7.514265172
2025-07-10T16:38:17Z,7.514052664
2025-07-10T16:38:18Z,7.513698203
2025-07-10T16:38:19Z,7.513119021
2025-07-10T16:38:20Z,7.512194696
2025-07-10T16:38:21Z,7.512335679
2025-07-10T16:38:22Z,7.512020812
2025-07-10T16:38:23Z,7.511723049
2025-07-10T16:38:24Z,7.511641526
2025-07-10T16:38:25Z,7.51135804
2025-07-10T16:38:26Z,7.510538635
2025-07-10T16:38:27Z,7.509976321
2025-07-10T16:38:28Z,7.509909018
2025-07-10T16:38:29Z,7.510324525
2025-07-10T16:38:31Z,7.510324525
2025-07-10T16:38:32Z,7.510324525
2025-07-10T16:38:33Z,7.510324525
2025-07-10T16:38:35Z,7.510324525
2025-07-10T16:38:36Z,7.508653711
2025-07-10T16:38:37Z,7.508638042
2025-07-10T16:38:38Z,7.508345964
2025-07-10T16:38:39Z,7.508255829
2025-07-10T16:38:40Z,7.507663017
2025-07-10T16:38:41Z,7.5080182
2025-07-10T16:38:42Z,7.507200329
2025-07-10T16:38:43Z,7.507306602
2025-07-10T16:38:44Z,7.506461088
2025-07-10T16:38:45Z,7.506013244
2025-07-10T16:38:46Z,7.505844431
2025-07-10T16:38:47Z,7.505529425
2025-07-10T16:38:48Z,7.504674422
2025-07-10T16:38:49Z,7.504088204
2025-07-10T16:38:50Z,7.503825908
2025-07-10T16:38:51Z,7.504082827
2025-07-10T16:38:52Z,7.504174652
2025-07-10T16:38:53Z,7.503890662
2025-07-10T16:38:54Z,7.503190592
2025-07-10T16:38:55Z,7.50295917
2025-07-10T16:38:56Z,7.503192165
2025-07-10T16:38:57Z,7.502788646
2025-07-10T16:38:58Z,7.50306491
2025-07-10T16:38:59Z,7.503182419
2025-07-10T16:39:00Z,7.501964061
2025-07-10T16:39:01Z,7.501991675
2025-07-10T16:39:02Z,7.501882275
2025-07-10T16:39:03Z,7.501871156
2025-07-10T16:39:04Z,7.500960278
2025-07-10T16:39:05Z,7.501295294
2025-07-10T16:39:06Z,7.501866586
2025-07-10T16:39:07Z,7.50203483
2025-07-10T16:39:08Z,7.501041441
2025-07-10T16:39:09Z,7.500851352
2025-07-10T16:39:10Z,7.500507068
2025-07-10T16:39:11Z,7.500358657
2025-07-10T16:39:12Z,7.500452995
2025-07-10T16:39:13Z,7.500052549
2025-07-10T16:39:14Z,7.499493873
2025-07-10T16:39:15Z,7.499387018
2025-07-10T16:39:16Z,7.499473506
2025-07-10T16:39:17Z,7.499753362
2025-07-10T16:39:18Z,7.49945064
2025-07-10T16:39:19Z,7.499030682
2025-07-10T16:39:20Z,7.498639362
2025-07-10T16:39:21Z,7.498740964
2025-07-10T16:39:22Z,7.498529594
2025-07-10T16:39:23Z,7.497842285
2025-07-10T16:39:24Z,7.496963217
2025-07-10T16:39:25Z,7.496009325
2025-07-10T16:39:26Z,7.496157733
2025-07-10T16:39:27Z,7.495978399
2025-07-10T16:39:28Z,7.495262907
2025-07-10T16:39:29Z,7.495304543
2025-07-10T16:39:30Z,7.495223709
2025-07-10T16:39:31Z,7.495460384
2025-07-10T16:39:32Z,7.494764608
2025-07-10T16:39:33Z,7.495295391
2025-07-10T16:39:34Z,7.494973033
2025-07-10T16:39:35Z,7.494659081
2025-07-10T16:39:36Z,7.493925798
2025-07-10T16:39:37Z,7.493669277
2025-07-10T16:39:38Z,7.493778934
2025-07-10T16:39:39Z,7.494616916
2025-07-10T16:39:40Z,7.49478981
2025-07-10T16:39:41Z,7.49477231
2025-07-10T16:39:42Z,7.494806573
2025-07-10T16:39:43Z,7.494320017
2025-07-10T16:39:44Z,7.494460952
2025-07-10T16:39:45Z,7.494193904
2025-07-10T16:39:46Z,7.494185093
2025-07-10T16:39:47Z,7.493705009
2025-07-10T16:39:48Z,7.493379267
2025-07-10T16:39:49Z,7.493266023
2025-07-10T16:39:50Z,7.493346247
2025-07-10T16:39:51Z,7.493117076
2025-07-10T16:39:52Z,7.492895965
2025-07-10T16:39:53Z,7.492723731
2025-07-10T16:39:54Z,7.492082269
2025-07-10T16:39:55Z,7.492364839
2025-07-10T16:39:56Z,7.492242219
2025-07-10T16:39:57Z,7.492058745
2025-07-10T16:39:58Z,7.492108068
2025-07-10T16:39:59Z,7.491705741
2025-07-10T16:40:00Z,7.491493144
2025-07-10T16:40:01Z,7.49112336
2025-07-10T16:40:02Z,7.491270509
2025-07-10T16:40:03Z,7.490707013
2025-07-10T16:40:04Z,7.490362081
2025-07-10T16:40:05Z,7.48954101
2025-07-10T16:40:06Z,7.489297961
2025-07-10T16:40:07Z,7.488956988
2025-07-10T16:40:08Z,7.488873763
2025-07-10T16:40:09Z,7.488920596
2025-07-10T16:40:10Z,7.489151165
2025-07-10T16:40:11Z,7.489571432
2025-07-10T16:40:12Z,7.489677126
2025-07-10T16:40:13Z,7.489943716
